9.927147157203305428e-01,7.844932223371360461e-04,1.722794588444445973e-07,1.654713846674049291e-02,7.311951561277867627e-03
9.927098002197390914e-01,7.886320376255221039e-04,1.717364549467968079e-07,1.642724148477088184e-02,7.316903147754207776e-03
9.927052569406440430e-01,7.928908938245577505e-04,1.711840113659669571e-07,1.630589352105428491e-02,7.321479801969325678e-03
9.927021552377296443e-01,7.972901185025940002e-04,1.706276041836347350e-07,1.618160302029772110e-02,7.324604302155409384e-03
9.927014057094624144e-01,8.020234715615449277e-04,1.700444542865428449e-07,1.604931761805259913e-02,7.325359340860862142e-03
9.927041928393962600e-01,8.073159738240001356e-04,1.694035637008047550e-07,1.590450390248851487e-02,7.322551723177216955e-03
9.927119793930988534e-01,8.133533007580247710e-04,1.686787693983691841e-07,1.574436369362644181e-02,7.314707973527612844e-03
9.927251614366328081e-01,8.201952213790220103e-04,1.678609469716654407e-07,1.556932248239994640e-02,7.301429241843728109e-03
9.927425742886637483e-01,8.277297371704423401e-04,1.669656485686064491e-07,1.538325927973526602e-02,7.283888939658937980e-03
9.927621311355866451e-01,8.357304203325571952e-04,1.660252574184395817e-07,1.519174935801062727e-02,7.264189316817348287e-03
9.927818123873568545e-01,8.439526959419872253e-04,1.650742703182640137e-07,1.500008080947857515e-02,7.244364772681665711e-03
9.928002953677756981e-01,8.521995984332448974e-04,1.641388549802647031e-07,1.481224981116504961e-02,7.225747581937260779e-03
9.928178020172550022e-01,8.604471115869594773e-04,1.632222111738416293e-07,1.462861737400629816e-02,7.208114131171664517e-03
9.928359444506832387e-01,8.688644077197639915e-04,1.623047796268916672e-07,1.444574849477678856e-02,7.189840619527439192e-03
9.928554979904006261e-01,8.775535678587925324e-04,1.613753898679372264e-07,1.426181950190642637e-02,7.170146180300786959e-03
9.928754746715315882e-01,8.863999252325687915e-04,1.604472677619559222e-07,1.407928014886224155e-02,7.150025951119029846e-03
9.928942047931738069e-01,8.951418571047182679e-04,1.595493139295590417e-07,1.390301542872911592e-02,7.131161606641956731e-03
9.929103688316834875e-01,9.035272565079057339e-04,1.587080553252659806e-07,1.373723077398272471e-02,7.114882020297232101e-03
9.929235997801404423e-01,9.114667261593820732e-04,1.579310197284624456e-07,1.358290294745528350e-02,7.101556688304447480e-03
9.929345863830265628e-01,9.190126492174452953e-04,1.572126956950899256e-07,1.343821046756102540e-02,7.090491846954966211e-03
9.929448979195133473e-01,9.263200333270633392e-04,1.565405820856515657e-07,1.329933551774430643e-02,7.080106990705243609e-03
9.929560100741288142e-01,9.335859260505738029e-04,1.558968964770674347e-07,1.316226694245626640e-02,7.068915944293155222e-03
9.929683566879339285e-01,9.409165635647229664e-04,1.552697084090682484e-07,1.302530164338222378e-02,7.056481821411221024e-03
9.929818291378930128e-01,9.483181035116971212e-04,1.546556454827245411e-07,1.288872057128266115e-02,7.042914059182896376e-03
9.929957894035039700e-01,9.557663032434899264e-04,1.540528496893719698e-07,1.275344927920480514e-02,7.028855224399612259e-03
9.930086149720102062e-01,9.632483730756404667e-04,1.534584293046653016e-07,1.262014751789786345e-02,7.015939272674472094e-03
9.930187788299545959e-01,9.707612982316200616e-04,1.528716241340904308e-07,1.248895432790327574e-02,7.005703907365616948e-03
9.930259148770869126e-01,9.782756553364567800e-04,1.522950357860847935e-07,1.236033662783941195e-02,6.998517717492893329e-03
9.930310213304198719e-01,9.857451261732379840e-04,1.517320806560014188e-07,1.223504057691074398e-02,6.993375414430100072e-03
9.930353324007995530e-01,9.931262280852620403e-04,1.511861601971492604e-07,1.211361457692789259e-02,6.989034098872753606e-03
9.930388756385276627e-01,1.000390571883222942e-03,1.506594759712910413e-07,1.199629471992606777e-02,6.985466016961441871e-03
9.930413620415372566e-01,1.007565258824783417e-03,1.501496136632401155e-07,1.188249999481723676e-02,6.982962187597026131e-03
9.930430899193974925e-01,1.014681613636360174e-03,1.496543022007821538e-07,1.177157888082233823e-02,6.981222203319387837e-03
9.930442546376838653e-01,1.021654528430140452e-03,1.491822774147190217e-07,1.166435742131598056e-02,6.980049326114803020e-03
9.930447623706024629e-01,1.028354256442308998e-03,1.487459826933621801e-07,1.156214843433553754e-02,6.979538036928619425e-03
9.930445735574706667e-01,1.034765304760023198e-03,1.483457877165987857e-07,1.146493114386843565e-02,6.979728172516561080e-03
9.930436703429674772e-01,1.040945372766346154e-03,1.479739997756616816e-07,1.137198777643527031e-02,6.980637713677144765e-03
9.930422896315796999e-01,1.046953402867467674e-03,1.476233528356554725e-07,1.128259179393180205e-02,6.982028097996457669e-03
9.930411058395484103e-01,1.052849964019808007e-03,1.472896662190440140e-07,1.119569647877436715e-02,6.983220184928948943e-03
9.930407696013071606e-01,1.058692826827087015e-03,1.469725068322049042e-07,1.110999894104852323e-02,6.983558779470702346e-03
9.930416612495741591e-01,1.064545636923407319e-03,1.466707622364777424e-07,1.102425223437711668e-02,6.982660882935142442e-03
9.930437746688725031e-01,1.070428986340225862e-03,1.463832047270413799e-07,1.093817475701934841e-02,6.980532656968501531e-03
9.930462150820497103e-01,1.076237629528110050e-03,1.461147171679289546e-07,1.085338646378544020e-02,6.978075151830464250e-03
9.930474982281153329e-01,1.081823162692514178e-03,1.458715758124141459e-07,1.077213496004141187e-02,6.976783021396715419e-03
9.930468747152373377e-01,1.087146339889002132e-03,1.456524019134498710e-07,1.069519004280293333e-02,6.977410899796140237e-03
9.930452064209763785e-01,1.092303267154019373e-03,1.454476401477021486e-07,1.062144256086411907e-02,6.979090876547273427e-03
9.930432318684131454e-01,1.097349919803259884e-03,1.452523323871660506e-07,1.055014728622929825e-02,6.981079259869150781e-03
9.930394181646300389e-01,1.102121781828174860e-03,1.450788111666667829e-07,1.048312508049642836e-02,6.984919687943025486e-03
9.930318094697400122e-01,1.106402985752054889e-03,1.449434969641793531e-07,1.042266774444217982e-02,6.992581744352881733e-03
9.930205190703446094e-01,1.110164656469567147e-03,1.448486131282700121e-07,1.036881188119283259e-02,7.003951434096982766e-03
9.930072895028969615e-01,1.113560564391622397e-03,1.447810838906017954e-07,1.031969766537406234e-02,7.017274074787847350e-03
9.929937024024585446e-01,1.116748398452674157e-03,1.447272175345055723e-07,1.027355769301295171e-02,7.030956948556801346e-03
9.929802296541814233e-01,1.119757697904182883e-03,1.446845384824872712e-07,1.022995953906703955e-02,7.044524848980726790e-03
9.929666542081813096e-01,1.122552407696595853e-03,1.446548575263895032e-07,1.018927475507759757e-02,7.058196358637543362e-03
9.929528139264296449e-01,1.125120172174572412e-03,1.446378932325428472e-07,1.015165955802151479e-02,7.072134770515734435e-03
9.929390580424553026e-01,1.127515607796977836e-03,1.446305056733010610e-07,1.011637637803578307e-02,7.085988378729483200e-03
9.929255707706728939e-01,1.129827399130356284e-03,1.446286876602372681e-07,1.008228055763890282e-02,7.099571652822719327e-03
9.929118474934877092e-01,1.132142777815853653e-03,1.446288087101450471e-07,1.004837231257662590e-02,7.113392801582620224e-03
9.928976187577799317e-01,1.134586996676928417e-03,1.446221925845363694e-07,1.001349641429313472e-02,7.127723215401103075e-03
9.928826671180406294e-01,1.137139192473669933e-03,1.446108769270742228e-07,9.977878836883686403e-03,7.142781920380632775e-03
9.928663365465464352e-01,1.139568517954916461e-03,1.446183657055663804e-07,9.943217809677067434e-03,7.159229690430549131e-03
9.928488975770558556e-01,1.141889891228934500e-03,1.446521287890768933e-07,9.908623417537266997e-03,7.176794111744690119e-03
9.928320983876224304e-01,1.144499185445338333e-03,1.446847251144363051e-07,9.870160252257164160e-03,7.193714442319405419e-03
9.928175407280880327e-01,1.147689377916635833e-03,1.446870060108129041e-07,9.825709239482102730e-03,7.208377310579630777e-03
9.928051784881279929e-01,1.151264609671313150e-03,1.446666395782854024e-07,9.777694938744170908e-03,7.220829061700889846e-03
9.927942249745852488e-01,1.154854724031943638e-03,1.446550107494020542e-07,9.729196695916526513e-03,7.231862015804071953e-03
9.927846486521777480e-01,1.158379554423717402e-03,1.446651144997259820e-07,9.680342896363316671e-03,7.241507890399911246e-03
9.927765673363209142e-01,1.161827610979335092e-03,1.446980716516117352e-07,9.631176698710558134e-03,7.249647972701886607e-03
9.927696684329028187e-01,1.165130855438047336e-03,1.447523867782312622e-07,9.582794402707081605e-03,7.256597096619366201e-03
9.927638621456806867e-01,1.168393474957734376e-03,1.448120914744975860e-07,9.534956824100437878e-03,7.262445688076249808e-03
9.927592227222504784e-01,1.171791137532547569e-03,1.448601008001896763e-07,9.486539731548072549e-03,7.267118938632311995e-03
9.927552320281651799e-01,1.175355270946404308e-03,1.448950345399162631e-07,9.437352485537033736e-03,7.271138747277629440e-03
9.927511041888338328e-01,1.178939584978145076e-03,1.449300807465562451e-07,9.388540361239072415e-03,7.275296718729100214e-03
9.927469592837877554e-01,1.182360778558179870e-03,1.449794867967563340e-07,9.341414365303720574e-03,7.279471897866604882e-03
9.927437628502959743e-01,1.185563540823630609e-03,1.450464317598566231e-07,9.296195398790150360e-03,7.282691689786204708e-03
9.927419861949953184e-01,1.188536273618006527e-03,1.451309659437085065e-07,9.252851882840088665e-03,7.284481332750412062e-03
9.927408452859030064e-01,1.191188539976736644e-03,1.452402712277058548e-07,9.212100811902754205e-03,7.285630583778144286e-03
9.927387607272480929e-01,1.193414686149361350e-03,1.453835031424223933e-07,9.174868374643289567e-03,7.287730387421154261e-03
9.927347979165818126e-01,1.195245785228048977e-03,1.455586433502655560e-07,9.141030418209034752e-03,7.291722191440939971e-03
9.927296603526442054e-01,1.196853775906550057e-03,1.457502364355364012e-07,9.109334559345781679e-03,7.296897367371408573e-03
9.927245045466134288e-01,1.198317862930868864e-03,1.459486885262896929e-07,9.079185373322468458e-03,7.302090945870412173e-03
9.927194726382133627e-01,1.199557004580165641e-03,1.461595983146340981e-07,9.051116362934373202e-03,7.307159745048731614e-03
9.927143835404265149e-01,1.200548214586543479e-03,1.463869832826106804e-07,9.025133377205642876e-03,7.312286179022868884e-03
9.927098865028270991e-01,1.201448578742336966e-03,1.466223199619500859e-07,8.999759389384933556e-03,7.316816231029663574e-03
9.927068868405352076e-01,1.202470935216447441e-03,1.468538349834623795e-07,8.973044590032435569e-03,7.319837926355468941e-03
9.927054795628278416e-01,1.203724221638649474e-03,1.470768417571538508e-07,8.944012076230972372e-03,7.321255543905534797e-03
9.927050755045697672e-01,1.205144426303052978e-03,1.472957809306754592e-07,8.913285401925397436e-03,7.321662571315602080e-03
9.927054823247780657e-01,1.206659011502961244e-03,1.475116613837873648e-07,8.881709156073700623e-03,7.321252761660169278e-03
9.927076500309727214e-01,1.208421236858077093e-03,1.477084795013555510e-07,8.848345382928359676e-03,7.319069129287309253e-03
9.927128859419722673e-01,1.210679190059759259e-03,1.478668315209435587e-07,8.811332029110491640e-03,7.313794769619227920e-03
9.927214454521092746e-01,1.213556613272321347e-03,1.479801501641112509e-07,8.769702247891669744e-03,7.305172464663868548e-03
9.927322115104468825e-01,1.217053089696412248e-03,1.480501927386109703e-07,8.723726975413601675e-03,7.294327529250786181e-03
9.927442121432388245e-01,1.221169930398478560e-03,1.480778386634313087e-07,8.673705110911603122e-03,7.282239112940101095e-03
9.927572957628788552e-01,1.225842766597602012e-03,1.480704573961742155e-07,8.620080764656810543e-03,7.269059954336471417e-03
9.927704361318282489e-01,1.230720697865037277e-03,1.480529509769896253e-07,8.565502870145680347e-03,7.255823806849328456e-03
9.927818066607532188e-01,1.235362598709341918e-03,1.480512645138630838e-07,8.513566508988056752e-03,7.244370540921555787e-03
9.927904441369546085e-01,1.239520537358598838e-03,1.480785558163559144e-07,8.466232477137446491e-03,7.235670302289620888e-03
9.927964386202248193e-01,1.243158994507847451e-03,1.481387279055363379e-07,8.423481424180446001e-03,7.229632305844051199e-03
9.928005466133253965e-01,1.246469079164801499e-03,1.482222131493222410e-07,8.383612516132343817e-03,7.225494514407890256e-03
9.928040141404808061e-01,1.249716207711485056e-03,1.483109760748624686e-07,8.344612926994662838e-03,7.222001848019072960e-03
9.928077557738986814e-01,1.252970210710414780e-03,1.483974813749021821e-07,8.305976176445096018e-03,7.218233101807379481e-03
9.928118749074759108e-01,1.256165949624798777e-03,1.484871484404892195e-07,8.268005590485259793e-03,7.214084136402739746e-03
9.928168125046438197e-01,1.259393023140915760e-03,1.485815913430835471e-07,8.229601851627632580e-03,7.209110802567243910e-03
9.928229596566061632e-01,1.262848306422724659e-03,1.486782244619246217e-07,8.188908057060111795e-03,7.202919194151108720e-03
9.928294396244343734e-01,1.266560335325680109e-03,1.487824993501038356e-07,8.145630145921917836e-03,7.196392404436474134e-03
9.928356084649735402e-01,1.270407970038381741e-03,1.489007218333776493e-07,8.100819201370653214e-03,7.190179029683141897e-03
9.928421755610837840e-01,1.274296741191259475e-03,1.490288838748330216e-07,8.055459698928062184e-03,7.183564566689098346e-03
9.928489171141572367e-01,1.278040852468199148e-03,1.491673704778855800e-07,8.011329365897325652e-03,7.176774433925400300e-03
9.928527613824228437e-01,1.281179347675559261e-03,1.493437096513224051e-07,7.971930834983912209e-03,7.172902484470714511e-03
9.928501788779001691e-01,1.283279466432301003e-03,1.495930030167522661e-07,7.940131799683777108e-03,7.175503583024093156e-03
9.928403702080694782e-01,1.284363958381418017e-03,1.499160658491259935e-07,7.915763259335198421e-03,7.185382936919679567e-03
9.928254277222972046e-01,1.284817669546402426e-03,1.502838767538293571e-07,7.896264234123035256e-03,7.200433290094046014e-03
9.928082163343425748e-01,1.284963875471390989e-03,1.506765905416880401e-07,7.878997370358761451e-03,7.217769205011258585e-03
9.927906653728543196e-01,1.284882047665439299e-03,1.510940641336021727e-07,7.862751603491251184e-03,7.235447459819321393e-03
9.927730087905316525e-01,1.284428311124442400e-03,1.515452388857677784e-07,7.848283190246481064e-03,7.253232416859867887e-03
9.927535626254093692e-01,1.283303651351290356e-03,1.520415654164991658e-07,7.838089347991173544e-03,7.272820334143731934e-03
9.927304303314987699e-01,1.281268515069774279e-03,1.525928327814125584e-07,7.834286577448130312e-03,7.296121749812358066e-03
9.927035412037510387e-01,1.278301903200543353e-03,1.532087261804895037e-07,7.836624030717680503e-03,7.323208148186596995e-03
9.926749367723288753e-01,1.274625561906275132e-03,1.538887686261477596e-07,7.842700334780258395e-03,7.352023239859497780e-03
9.926463171035667665e-01,1.270462746539422491e-03,1.546241742604130447e-07,7.850608527668709313e-03,7.380854512086315253e-03
9.926173830279085841e-01,1.265819349591758161e-03,1.554117050244822739e-07,7.860610106638901348e-03,7.410003360834534203e-03
9.925880860767217762e-01,1.260795875308612585e-03,1.562387726900012912e-07,7.872518671773593574e-03,7.439518644410846732e-03
9.925589362180056163e-01,1.255753727323049521e-03,1.570778310185266962e-07,7.884367360529402971e-03,7.468886603953267707e-03
9.925295910985482140e-01,1.251033012914344643e-03,1.579034437833844565e-07,7.894424830329555692e-03,7.498452156376472603e-03
9.924996251324359475e-01,1.246755044060833539e-03,1.587069753589887708e-07,7.902081578252001873e-03,7.528644121179327992e-03
9.924692677694574305e-01,1.242809371249338230e-03,1.595018347697293865e-07,7.907581784110001219e-03,7.559231364223226689e-03
9.924392886970200278e-01,1.238960071067389491e-03,1.603073163047761018e-07,7.911913109557883184e-03,7.589438370326369830e-03
9.924101936342629715e-01,1.234970246503881057e-03,1.611332140974965624e-07,7.916630914432927837e-03,7.618755518067937132e-03
9.923817416370062094e-01,1.230738809715221406e-03,1.619751811583943283e-07,7.922946438351809867e-03,7.647425522971824062e-03
9.923534418390119738e-01,1.226279603898609762e-03,1.628258253437757651e-07,7.931237381720548235e-03,7.675942977826017907e-03
9.923244489521210188e-01,1.221498963129583797e-03,1.636943300917179080e-07,7.942185629999992322e-03,7.705159695589181360e-03
9.922935875823671870e-01,1.216272382462784112e-03,1.645919702071880634e-07,7.956777522127530394e-03,7.736260259212203796e-03
9.922595905530554594e-01,1.210588222505500642e-03,1.655210099098214316e-07,7.975436011432357475e-03,7.770521905299203509e-03
9.922206405705500387e-01,1.204386407947787094e-03,1.664954791340726366e-07,7.998659220329353697e-03,7.809776498919790075e-03
9.921750129274046204e-01,1.197564142960037391e-03,1.675371631492090713e-07,8.027007444529908609e-03,7.855762936224296514e-03
9.921232286356946872e-01,1.190238299422918464e-03,1.686420094559513919e-07,8.059597620930650588e-03,7.907956997214742045e-03
9.920677993497184488e-01,1.182676428544799816e-03,1.697850289671482844e-07,8.094495881693005226e-03,7.963827914086021864e-03
9.920091407744630052e-01,1.174874368519274789e-03,1.709677809738323455e-07,8.131651780419751549e-03,8.022957249331320179e-03
9.919445001754491065e-01,1.166557651434929578e-03,1.722198817443844205e-07,8.173248035598261463e-03,8.088120666159772168e-03
9.918714688930382328e-01,1.157556714906594550e-03,1.735586405846879609e-07,8.221037714788267253e-03,8.161747740024045961e-03
9.917894737629848745e-01,1.147908121949158238e-03,1.749797783833591557e-07,8.275299658320963564e-03,8.244418249219301331e-03
9.916988357600271531e-01,1.137708040831053678e-03,1.764715858300274079e-07,8.335808749725134512e-03,8.335810774787155361e-03
9.916004335739004860e-01,1.127014366479756448e-03,1.780220953280845055e-07,8.402565698009388864e-03,8.435041574423823504e-03
9.914957161091337845e-01,1.115842211361622784e-03,1.796263106389677835e-07,8.475544113875013372e-03,8.540651647723364326e-03
9.913862827866003480e-01,1.104167713979001654e-03,1.812948352245205287e-07,8.554418143509443309e-03,8.651029696145293504e-03
9.912739700240487117e-01,1.092068936440153577e-03,1.830353219853804505e-07,8.637870774118537251e-03,8.764324712285909494e-03
9.911607261692573223e-01,1.079844435037553667e-03,1.848276302740874477e-07,8.723299157869240580e-03,8.878571961016995182e-03
9.910470966315683139e-01,1.067799441489751359e-03,1.866391921445074368e-07,8.808701452678690050e-03,8.993221430670403013e-03
9.909318380534106740e-01,1.055948475671997797e-03,1.884623938764827806e-07,8.894541430504615195e-03,9.109527993036452623e-03
9.908134358575001466e-01,1.044077305481628517e-03,1.903176968294241444e-07,8.982800904541175455e-03,9.229020843717255021e-03
9.906911338067354578e-01,1.032052665147923601e-03,1.922202562447719140e-07,9.074722131619191584e-03,9.352464466096303483e-03
9.905649568990281262e-01,1.019917557463097344e-03,1.941650126924389084e-07,9.170201662425662287e-03,9.479835085643994325e-03
9.904354954339944506e-01,1.007772292009020357e-03,1.961397286515440700e-07,9.268548359234810019e-03,9.610538200896200783e-03
9.903037333413143850e-01,9.956749003813933525e-04,1.981396571599900970e-07,9.369080866691373299e-03,9.743581552550209871e-03
9.901709590702871822e-01,9.836655256428735155e-04,2.001659696910897750e-07,9.470951945446516237e-03,9.877664832417266602e-03
9.900380960848373935e-01,9.718220164067300397e-04,2.022160365748204211e-07,9.573026931147556734e-03,1.001185570009689545e-02
9.899051952326599624e-01,9.602109306434582084e-04,2.042832502760661798e-07,9.674640348246815041e-03,1.014610283026454174e-02
9.897721763458711131e-01,9.488586429294878751e-04,2.063580641237613020e-07,9.775774725074581201e-03,1.028048723946043894e-02
9.896392681416498194e-01,9.377898678973269932e-04,2.084335129827837964e-07,9.876204462716491397e-03,1.041477786892120068e-02
9.895066026880963150e-01,9.270269453387487528e-04,2.105132826297888662e-07,9.975257216721615874e-03,1.054884120978711107e-02
9.893740120433790475e-01,9.165625335402563523e-04,2.126072333652341919e-07,1.007247929882667051e-02,1.068284691374785968e-02
9.892417523991248185e-01,9.063936477780951823e-04,2.147205485426816039e-07,1.016745264614894034e-02,1.081653597741351856e-02
9.891106549062744779e-01,8.965549562880601678e-04,2.168500729902666250e-07,1.025939265979835049e-02,1.094906796975030593e-02
9.889800462642581724e-01,8.870201978993150736e-04,2.189970023288370295e-07,1.034863809475537397e-02,1.108112323104729416e-02
9.888475397043171577e-01,8.776377039843014224e-04,2.211743601487934617e-07,1.043750671187442317e-02,1.121511525449697677e-02
9.887128165888965370e-01,8.683504540754322489e-04,2.233805017617599402e-07,1.052704191400650330e-02,1.135136709146398679e-02
9.885786817566641904e-01,8.593347964364729877e-04,2.255878275050129306e-07,1.061477000134567958e-02,1.148704241556297925e-02
9.884472025068744561e-01,8.507528718372530828e-04,2.277791179169940755e-07,1.069798137117722661e-02,1.162004952592010296e-02
9.883174314479867828e-01,8.426124506100219139e-04,2.299605674629382816e-07,1.077621030008095449e-02,1.175134594517510296e-02
9.881865621726764193e-01,8.348360359430063169e-04,2.321370289680259707e-07,1.085102558842383595e-02,1.188377095005645374e-02
9.880516922824411630e-01,8.272476211176085477e-04,2.343205982699038410e-07,1.092554632829587091e-02,1.202026247899088025e-02
9.879113080515066203e-01,8.196186255502769819e-04,2.365488404479554237e-07,1.100257285578183294e-02,1.216235444240012890e-02
9.877660838090219775e-01,8.118331023206436887e-04,2.388512718028864929e-07,1.108288578346240671e-02,1.230936654401600973e-02
9.876182465391171172e-01,8.039630158694891946e-04,2.412208016121852070e-07,1.116508429775595578e-02,1.245904604476897638e-02
9.874700471939721336e-01,7.961741879318048540e-04,2.436262536272251232e-07,1.124693345385495945e-02,1.260911462235443821e-02
9.873220734100064400e-01,7.885681755621620466e-04,2.460370125681419085e-07,1.132762587037211208e-02,1.275897726632465971e-02
9.871729913561376746e-01,7.811596127540192027e-04,2.484398834565762413e-07,1.140766673675451884e-02,1.290998504224910408e-02
9.870217129267966349e-01,7.739848989366714333e-04,2.508372237824088594e-07,1.148638788854247812e-02,1.306324087796676900e-02
9.868691064791815792e-01,7.671753104358770229e-04,2.532329260202686230e-07,1.156061753484803611e-02,1.321786589209499214e-02
9.867174239065010788e-01,7.609382654455098226e-04,2.556167236059068403e-07,1.162574914210187139e-02,1.337157850681324790e-02
9.865683892102345975e-01,7.553734408321217215e-04,2.579692330533237385e-07,1.167972074176540885e-02,1.352263082326857387e-02
9.864222943785194708e-01,7.502789542406152921e-04,2.602951361969918117e-07,1.172602169160582609e-02,1.367072562492916907e-02
9.862798158836977302e-01,7.454942491500180825e-04,2.626121765561708850e-07,1.176683642119521513e-02,1.381517571126333541e-02
9.861431421723335644e-01,7.412911349752520458e-04,2.649011304279272580e-07,1.179656903818654401e-02,1.395376029934540865e-02
9.860147248524862018e-01,7.380574474981969977e-04,2.671163205360017779e-07,1.180809006784729748e-02,1.408399056354082621e-02
9.858966331265336391e-01,7.359967365919126191e-04,2.692184151844176997e-07,1.179796097922518675e-02,1.420376443229603297e-02
9.857896338506577649e-01,7.351384257411273373e-04,2.711897406368984643e-07,1.176603245219438182e-02,1.431230023514965151e-02
9.856914477581160128e-01,7.352722434121036548e-04,2.730515667263437120e-07,1.171659726621834124e-02,1.441190666154539349e-02
9.855979148220150865e-01,7.359297388935316132e-04,2.748558730733333850e-07,1.165859797245021728e-02,1.450680184836737781e-02
9.855063779415165204e-01,7.366753487267700120e-04,2.766471945157600734e-07,1.160000112404392832e-02,1.459968062794330008e-02
9.854165486962173093e-01,7.374303569715248956e-04,2.784382779280781123e-07,1.154197408837914079e-02,1.469083512632305549e-02
9.853295273207101079e-01,7.383738904400284197e-04,2.802167561823738586e-07,1.148113502806854570e-02,1.477914825465832978e-02
